Code,Code,county_and_state,county,state,Year,Labor Force,Employed,Unemployed,Unemployment_Rate_percent
22,7,"Assumption Parish, LA",Assumption Parish,LA,2015,"9,760","8,997",763,7.8
22,9,"Avoyelles Parish, LA",Avoyelles Parish,LA,2015,"15,896","14,710","1,186",7.5
22,11,"Beauregard Parish, LA",Beauregard Parish,LA,2015,"15,132","14,179",953,6.3
22,13,"Bienville Parish, LA",Bienville Parish,LA,2015,"5,779","5,302",477,8.3
22,15,"Bossier Parish, LA",Bossier Parish,LA,2015,"57,945","54,695","3,250",5.6
22,17,"Caddo Parish, LA",Caddo Parish,LA,2015,"109,831","102,042","7,789",7.1
22,19,"Calcasieu Parish, LA",Calcasieu Parish,LA,2015,"98,809","93,523","5,286",5.3
22,21,"Caldwell Parish, LA",Caldwell Parish,LA,2015,"4,010","3,679",331,8.3
22,23,"Cameron Parish, LA",Cameron Parish,LA,2015,"3,653","3,484",169,4.6
22,25,"Catahoula Parish, LA",Catahoula Parish,LA,2015,"3,599","3,255",344,9.6
22,27,"Claiborne Parish, LA",Claiborne Parish,LA,2015,"6,161","5,713",448,7.3
22,29,"Concordia Parish, LA",Concordia Parish,LA,2015,"7,511","6,863",648,8.6
22,31,"De Soto Parish, LA",De Soto Parish,LA,2015,"11,030","10,158",872,7.9
22,33,"East Baton Rouge Parish, LA",East Baton Rouge Parish,LA,2015,"234,153","221,537","12,616",5.4
22,35,"East Carroll Parish, LA",East Carroll Parish,LA,2015,"2,206","1,897",309,14
22,37,"East Feliciana Parish, LA",East Feliciana Parish,LA,2015,"8,178","7,695",483,5.9
22,39,"Evangeline Parish, LA",Evangeline Parish,LA,2015,"12,934","11,967",967,7.5
22,41,"Franklin Parish, LA",Franklin Parish,LA,2015,"7,489","6,768",721,9.6
22,43,"Grant Parish, LA",Grant Parish,LA,2015,"8,438","7,825",613,7.3
22,45,"Iberia Parish, LA",Iberia Parish,LA,2015,"31,693","29,138","2,555",8.1
22,47,"Iberville Parish, LA",Iberville Parish,LA,2015,"14,347","13,305","1,042",7.3
22,49,"Jackson Parish, LA",Jackson Parish,LA,2015,"7,226","6,796",430,6
22,51,"Jefferson Parish, LA",Jefferson Parish,LA,2015,"218,574","206,102","12,472",5.7
22,53,"Jefferson Davis Parish, LA",Jefferson Davis Parish,LA,2015,"13,543","12,709",834,6.2
22,55,"Lafayette Parish, LA",Lafayette Parish,LA,2015,"119,603","112,863","6,740",5.6
22,57,"Lafourche Parish, LA",Lafourche Parish,LA,2015,"46,446","43,950","2,496",5.4
22,59,"LaSalle Parish, LA",LaSalle Parish,LA,2015,"6,580","6,128",452,6.9
22,61,"Lincoln Parish, LA",Lincoln Parish,LA,2015,"20,974","19,518","1,456",6.9
22,63,"Livingston Parish, LA",Livingston Parish,LA,2015,"68,016","64,556","3,460",5.1
22,65,"Madison Parish, LA",Madison Parish,LA,2015,"3,887","3,528",359,9.2
22,67,"Morehouse Parish, LA",Morehouse Parish,LA,2015,"10,773","9,597","1,176",10.9
22,69,"Natchitoches Parish, LA",Natchitoches Parish,LA,2015,"16,501","15,256","1,245",7.5
22,71,"Orleans Parish, LA",Orleans Parish,LA,2015,"181,288","169,564","11,724",6.5
22,73,"Ouachita Parish, LA",Ouachita Parish,LA,2015,"71,983","67,230","4,753",6.6
22,75,"Plaquemines Parish, LA",Plaquemines Parish,LA,2015,"10,286","9,714",572,5.6
22,77,"Pointe Coupee Parish, LA",Pointe Coupee Parish,LA,2015,"10,085","9,423",662,6.6
22,79,"Rapides Parish, LA",Rapides Parish,LA,2015,"57,958","54,240","3,718",6.4
22,81,"Red River Parish, LA",Red River Parish,LA,2015,"3,900","3,632",268,6.9
22,83,"Richland Parish, LA",Richland Parish,LA,2015,"8,628","7,879",749,8.7
22,85,"Sabine Parish, LA",Sabine Parish,LA,2015,"9,439","8,769",670,7.1
22,87,"St. Bernard Parish, LA",St. Bernard Parish,LA,2015,"19,641","18,354","1,287",6.6
22,89,"St. Charles Parish, LA",St. Charles Parish,LA,2015,"25,511","24,062","1,449",5.7
22,91,"St. Helena Parish, LA",St. Helena Parish,LA,2015,"4,511","4,104",407,9
22,93,"St. James Parish, LA",St. James Parish,LA,2015,"9,763","8,942",821,8.4
22,95,"St. John the Baptist Parish, LA",St. John the Baptist Parish,LA,2015,"20,293","18,786","1,507",7.4
22,97,"St. Landry Parish, LA",St. Landry Parish,LA,2015,"33,642","30,959","2,683",8
22,99,"St. Martin Parish, LA",St. Martin Parish,LA,2015,"23,980","22,343","1,637",6.8
22,101,"St. Mary Parish, LA",St. Mary Parish,LA,2015,"24,165","22,338","1,827",7.6
22,103,"St. Tammany Parish, LA",St. Tammany Parish,LA,2015,"116,999","110,740","6,259",5.3
22,105,"Tangipahoa Parish, LA",Tangipahoa Parish,LA,2015,"53,997","50,124","3,873",7.2
22,107,"Tensas Parish, LA",Tensas Parish,LA,2015,"1,710","1,544",166,9.7
22,109,"Terrebonne Parish, LA",Terrebonne Parish,LA,2015,"52,800","49,667","3,133",5.9
22,111,"Union Parish, LA",Union Parish,LA,2015,"9,317","8,655",662,7.1
22,113,"Vermilion Parish, LA",Vermilion Parish,LA,2015,"25,733","23,959","1,774",6.9
22,115,"Vernon Parish, LA",Vernon Parish,LA,2015,"17,359","16,019","1,340",7.7
22,117,"Washington Parish, LA",Washington Parish,LA,2015,"16,974","15,687","1,287",7.6
22,119,"Webster Parish, LA",Webster Parish,LA,2015,"15,517","14,157","1,360",8.8
22,121,"West Baton Rouge Parish, LA",West Baton Rouge Parish,LA,2015,"13,206","12,472",734,5.6
22,123,"West Carroll Parish, LA",West Carroll Parish,LA,2015,"4,104","3,556",548,13.4
22,125,"West Feliciana Parish, LA",West Feliciana Parish,LA,2015,"5,384","5,102",282,5.2
22,127,"Winn Parish, LA",Winn Parish,LA,2015,"5,317","4,870",447,8.4
23,1,"Androscoggin County, ME",Androscoggin County,ME,2015,"55,166","52,859","2,307",4.2
23,3,"Aroostook County, ME",Aroostook County,ME,2015,"31,915","30,022","1,893",5.9
23,5,"Cumberland County, ME",Cumberland County,ME,2015,"158,956","153,481","5,475",3.4
23,7,"Franklin County, ME",Franklin County,ME,2015,"14,629","13,932",697,4.8
23,9,"Hancock County, ME",Hancock County,ME,2015,"29,250","27,616","1,634",5.6
23,11,"Kennebec County, ME",Kennebec County,ME,2015,"62,035","59,397","2,638",4.3
23,13,"Knox County, ME",Knox County,ME,2015,"20,607","19,760",847,4.1
23,15,"Lincoln County, ME",Lincoln County,ME,2015,"16,835","16,086",749,4.4
23,17,"Oxford County, ME",Oxford County,ME,2015,"26,707","25,250","1,457",5.5
23,19,"Penobscot County, ME",Penobscot County,ME,2015,"77,374","73,700","3,674",4.7
23,21,"Piscataquis County, ME",Piscataquis County,ME,2015,"7,501","7,087",414,5.5
23,23,"Sagadahoc County, ME",Sagadahoc County,ME,2015,"19,058","18,386",672,3.5
23,25,"Somerset County, ME",Somerset County,ME,2015,"23,789","22,227","1,562",6.6
23,27,"Waldo County, ME",Waldo County,ME,2015,"20,752","19,669","1,083",5.2
23,29,"Washington County, ME",Washington County,ME,2015,"14,084","13,183",901,6.4
23,31,"York County, ME",York County,ME,2015,"109,194","104,892","4,302",3.9
24,1,"Allegany County, MD",Allegany County,MD,2015,"32,260","30,051","2,209",6.8
24,3,"Anne Arundel County, MD",Anne Arundel County,MD,2015,"300,799","287,823","12,976",4.3
24,5,"Baltimore County, MD",Baltimore County,MD,2015,"444,707","421,631","23,076",5.2
24,9,"Calvert County, MD",Calvert County,MD,2015,"46,993","44,875","2,118",4.5
24,11,"Caroline County, MD",Caroline County,MD,2015,"17,460","16,525",935,5.4
24,13,"Carroll County, MD",Carroll County,MD,2015,"93,014","89,165","3,849",4.1
24,15,"Cecil County, MD",Cecil County,MD,2015,"52,545","49,457","3,088",5.9
24,17,"Charles County, MD",Charles County,MD,2015,"80,471","76,540","3,931",4.9
24,19,"Dorchester County, MD",Dorchester County,MD,2015,"15,790","14,680","1,110",7
24,21,"Frederick County, MD",Frederick County,MD,2015,"128,473","122,837","5,636",4.4
24,23,"Garrett County, MD",Garrett County,MD,2015,"15,627","14,660",967,6.2
24,25,"Harford County, MD",Harford County,MD,2015,"135,807","129,254","6,553",4.8
24,27,"Howard County, MD",Howard County,MD,2015,"176,684","170,079","6,605",3.7
24,29,"Kent County, MD",Kent County,MD,2015,"10,568","10,015",553,5.2
24,31,"Montgomery County, MD",Montgomery County,MD,2015,"547,229","526,310","20,919",3.8
24,33,"Prince George's County, MD",Prince George's County,MD,2015,"486,318","461,301","25,017",5.1
24,35,"Queen Anne's County, MD",Queen Anne's County,MD,2015,"26,612","25,434","1,178",4.4
24,37,"St. Mary's County, MD",St. Mary's County,MD,2015,"54,562","51,964","2,598",4.8
24,39,"Somerset County, MD",Somerset County,MD,2015,"9,215","8,470",745,8.1
24,41,"Talbot County, MD",Talbot County,MD,2015,"19,259","18,331",928,4.8
24,43,"Washington County, MD",Washington County,MD,2015,"76,634","72,415","4,219",5.5
24,45,"Wicomico County, MD",Wicomico County,MD,2015,"50,182","46,839","3,343",6.7
24,47,"Worcester County, MD",Worcester County,MD,2015,"25,423","22,784","2,639",10.4
24,510,"Baltimore city, MD",Baltimore city,MD,2015,"293,358","271,643","21,715",7.4
25,1,"Barnstable County, MA",Barnstable County,MA,2015,"111,590","104,779","6,811",6.1
25,3,"Berkshire County, MA",Berkshire County,MA,2015,"65,100","61,585","3,515",5.4
25,5,"Bristol County, MA",Bristol County,MA,2015,"289,838","272,117","17,721",6.1
25,7,"Dukes County, MA",Dukes County,MA,2015,"9,459","8,841",618,6.5
25,9,"Essex County, MA",Essex County,MA,2015,"407,752","387,410","20,342",5
25,11,"Franklin County, MA",Franklin County,MA,2015,"39,438","37,710","1,728",4.4
25,13,"Hampden County, MA",Hampden County,MA,2015,"222,709","208,493","14,216",6.4
25,15,"Hampshire County, MA",Hampshire County,MA,2015,"87,374","83,444","3,930",4.5
25,17,"Middlesex County, MA",Middlesex County,MA,2015,"863,343","829,572","33,771",3.9
25,19,"Nantucket County/town, MA",Nantucket County/town,MA,2015,"6,969","6,594",375,5.4
25,21,"Norfolk County, MA",Norfolk County,MA,2015,"369,154","353,798","15,356",4.2
25,23,"Plymouth County, MA",Plymouth County,MA,2015,"268,260","254,734","13,526",5
25,25,"Suffolk County, MA",Suffolk County,MA,2015,"420,898","402,393","18,505",4.4
25,27,"Worcester County, MA",Worcester County,MA,2015,"427,528","405,828","21,700",5.1
26,1,"Alcona County, MI",Alcona County,MI,2015,"3,826","3,515",311,8.1
26,3,"Alger County, MI",Alger County,MI,2015,"3,246","2,966",280,8.6
26,5,"Allegan County, MI",Allegan County,MI,2015,"60,755","58,207","2,548",4.2
26,7,"Alpena County, MI",Alpena County,MI,2015,"13,686","12,820",866,6.3
26,9,"Antrim County, MI",Antrim County,MI,2015,"10,041","9,282",759,7.6
26,11,"Arenac County, MI",Arenac County,MI,2015,"6,259","5,691",568,9.1
26,13,"Baraga County, MI",Baraga County,MI,2015,"3,314","3,008",306,9.2
26,15,"Barry County, MI",Barry County,MI,2015,"30,360","29,042","1,318",4.3
26,17,"Bay County, MI",Bay County,MI,2015,"52,464","49,397","3,067",5.8
26,19,"Benzie County, MI",Benzie County,MI,2015,"8,719","8,103",616,7.1
26,21,"Berrien County, MI",Berrien County,MI,2015,"73,748","69,862","3,886",5.3
26,23,"Branch County, MI",Branch County,MI,2015,"19,238","18,243",995,5.2
26,25,"Calhoun County, MI",Calhoun County,MI,2015,"64,461","61,137","3,324",5.2
26,27,"Cass County, MI",Cass County,MI,2015,"24,132","22,898","1,234",5.1
26,29,"Charlevoix County, MI",Charlevoix County,MI,2015,"13,111","12,311",800,6.1
26,31,"Cheboygan County, MI",Cheboygan County,MI,2015,"10,742","9,750",992,9.2
26,33,"Chippewa County, MI",Chippewa County,MI,2015,"16,776","15,455","1,321",7.9
26,35,"Clare County, MI",Clare County,MI,2015,"11,841","10,912",929,7.8
26,37,"Clinton County, MI",Clinton County,MI,2015,"39,927","38,344","1,583",4
26,39,"Crawford County, MI",Crawford County,MI,2015,"5,301","4,880",421,7.9
26,41,"Delta County, MI",Delta County,MI,2015,"17,327","16,136","1,191",6.9
26,43,"Dickinson County, MI",Dickinson County,MI,2015,"12,665","11,941",724,5.7
26,45,"Eaton County, MI",Eaton County,MI,2015,"56,123","53,607","2,516",4.5
26,47,"Emmet County, MI",Emmet County,MI,2015,"17,725","16,431","1,294",7.3
26,49,"Genesee County, MI",Genesee County,MI,2015,"180,129","168,867","11,262",6.3
26,51,"Gladwin County, MI",Gladwin County,MI,2015,"10,029","9,290",739,7.4
26,53,"Gogebic County, MI",Gogebic County,MI,2015,"6,528","6,044",484,7.4
26,55,"Grand Traverse County, MI",Grand Traverse County,MI,2015,"48,682","46,381","2,301",4.7
26,57,"Gratiot County, MI",Gratiot County,MI,2015,"18,382","17,325","1,057",5.8
26,59,"Hillsdale County, MI",Hillsdale County,MI,2015,"21,129","20,005","1,124",5.3
26,61,"Houghton County, MI",Houghton County,MI,2015,"16,648","15,577","1,071",6.4
26,63,"Huron County, MI",Huron County,MI,2015,"16,444","15,546",898,5.5
26,65,"Ingham County, MI",Ingham County,MI,2015,"146,506","139,586","6,920",4.7
26,67,"Ionia County, MI",Ionia County,MI,2015,"29,496","28,131","1,365",4.6
26,69,"Iosco County, MI",Iosco County,MI,2015,"10,147","9,373",774,7.6
26,71,"Iron County, MI",Iron County,MI,2015,"5,233","4,859",374,7.1
26,73,"Isabella County, MI",Isabella County,MI,2015,"35,472","33,747","1,725",4.9
26,75,"Jackson County, MI",Jackson County,MI,2015,"73,385","69,458","3,927",5.4
26,77,"Kalamazoo County, MI",Kalamazoo County,MI,2015,"129,756","124,041","5,715",4.4
26,79,"Kalkaska County, MI",Kalkaska County,MI,2015,"7,666","7,070",596,7.8
26,81,"Kent County, MI",Kent County,MI,2015,"344,072","330,959","13,113",3.8
26,83,"Keweenaw County, MI",Keweenaw County,MI,2015,944,856,88,9.3
26,85,"Lake County, MI",Lake County,MI,2015,"3,698","3,377",321,8.7
26,87,"Lapeer County, MI",Lapeer County,MI,2015,"39,587","36,768","2,819",7.1
26,89,"Leelanau County, MI",Leelanau County,MI,2015,"10,634","10,068",566,5.3
26,91,"Lenawee County, MI",Lenawee County,MI,2015,"47,701","45,280","2,421",5.1
26,93,"Livingston County, MI",Livingston County,MI,2015,"96,123","91,736","4,387",4.6
26,95,"Luce County, MI",Luce County,MI,2015,"2,472","2,297",175,7.1
26,97,"Mackinac County, MI",Mackinac County,MI,2015,"5,151","4,644",507,9.8
26,99,"Macomb County, MI",Macomb County,MI,2015,"420,070","396,168","23,902",5.7
26,101,"Manistee County, MI",Manistee County,MI,2015,"10,458","9,754",704,6.7
26,103,"Marquette County, MI",Marquette County,MI,2015,"33,546","31,507","2,039",6.1
26,105,"Mason County, MI",Mason County,MI,2015,"14,485","13,589",896,6.2
26,107,"Mecosta County, MI",Mecosta County,MI,2015,"19,235","18,036","1,199",6.2
26,109,"Menominee County, MI",Menominee County,MI,2015,"11,583","10,951",632,5.5
26,111,"Midland County, MI",Midland County,MI,2015,"41,628","39,575","2,053",4.9
26,113,"Missaukee County, MI",Missaukee County,MI,2015,"7,021","6,557",464,6.6
26,115,"Monroe County, MI",Monroe County,MI,2015,"76,585","73,051","3,534",4.6
26,117,"Montcalm County, MI",Montcalm County,MI,2015,"27,820","26,205","1,615",5.8
26,119,"Montmorency County, MI",Montmorency County,MI,2015,"3,083","2,772",311,10.1
26,121,"Muskegon County, MI",Muskegon County,MI,2015,"77,683","73,101","4,582",5.9
26,123,"Newaygo County, MI",Newaygo County,MI,2015,"23,190","21,906","1,284",5.5
26,125,"Oakland County, MI",Oakland County,MI,2015,"630,756","601,330","29,426",4.7
26,127,"Oceana County, MI",Oceana County,MI,2015,"12,552","11,536","1,016",8.1
26,129,"Ogemaw County, MI",Ogemaw County,MI,2015,"8,450","7,777",673,8
26,131,"Ontonagon County, MI",Ontonagon County,MI,2015,"2,306","2,087",219,9.5
26,133,"Osceola County, MI",Osceola County,MI,2015,"10,210","9,537",673,6.6
26,135,"Oscoda County, MI",Oscoda County,MI,2015,"2,926","2,669",257,8.8
26,137,"Otsego County, MI",Otsego County,MI,2015,"11,464","10,751",713,6.2
26,139,"Ottawa County, MI",Ottawa County,MI,2015,"153,110","147,476","5,634",3.7
26,141,"Presque Isle County, MI",Presque Isle County,MI,2015,"5,387","4,831",556,10.3
26,143,"Roscommon County, MI",Roscommon County,MI,2015,"7,849","7,131",718,9.1
26,145,"Saginaw County, MI",Saginaw County,MI,2015,"88,751","83,622","5,129",5.8
26,147,"St. Clair County, MI",St. Clair County,MI,2015,"72,569","67,674","4,895",6.7
26,149,"St. Joseph County, MI",St. Joseph County,MI,2015,"29,179","27,848","1,331",4.6
26,151,"Sanilac County, MI",Sanilac County,MI,2015,"19,601","18,310","1,291",6.6
26,153,"Schoolcraft County, MI",Schoolcraft County,MI,2015,"3,477","3,096",381,11
26,155,"Shiawassee County, MI",Shiawassee County,MI,2015,"33,167","31,263","1,904",5.7
26,157,"Tuscola County, MI",Tuscola County,MI,2015,"24,606","22,933","1,673",6.8
26,159,"Van Buren County, MI",Van Buren County,MI,2015,"35,409","33,157","2,252",6.4
26,161,"Washtenaw County, MI",Washtenaw County,MI,2015,"189,301","182,177","7,124",3.8
26,163,"Wayne County, MI",Wayne County,MI,2015,"756,308","704,576","51,732",6.8
26,165,"Wexford County, MI",Wexford County,MI,2015,"14,648","13,647","1,001",6.8
27,1,"Aitkin County, MN",Aitkin County,MN,2015,"6,893","6,432",461,6.7
27,3,"Anoka County, MN",Anoka County,MN,2015,"190,298","183,267","7,031",3.7
27,5,"Becker County, MN",Becker County,MN,2015,"18,445","17,621",824,4.5
27,7,"Beltrami County, MN",Beltrami County,MN,2015,"23,565","22,384","1,181",5
27,9,"Benton County, MN",Benton County,MN,2015,"21,644","20,662",982,4.5
27,11,"Big Stone County, MN",Big Stone County,MN,2015,"2,689","2,567",122,4.5
27,13,"Blue Earth County, MN",Blue Earth County,MN,2015,"39,466","38,277","1,189",3
27,15,"Brown County, MN",Brown County,MN,2015,"14,655","14,043",612,4.2
27,17,"Carlton County, MN",Carlton County,MN,2015,"17,617","16,732",885,5
27,19,"Carver County, MN",Carver County,MN,2015,"55,301","53,510","1,791",3.2
27,21,"Cass County, MN",Cass County,MN,2015,"14,073","13,112",961,6.8
27,23,"Chippewa County, MN",Chippewa County,MN,2015,"6,963","6,651",312,4.5
27,25,"Chisago County, MN",Chisago County,MN,2015,"28,805","27,577","1,228",4.3
27,27,"Clay County, MN",Clay County,MN,2015,"35,623","34,494","1,129",3.2
27,29,"Clearwater County, MN",Clearwater County,MN,2015,"4,644","4,214",430,9.3
27,31,"Cook County, MN",Cook County,MN,2015,"3,162","3,020",142,4.5
27,33,"Cottonwood County, MN",Cottonwood County,MN,2015,"5,804","5,521",283,4.9
27,35,"Crow Wing County, MN",Crow Wing County,MN,2015,"31,582","29,920","1,662",5.3
27,37,"Dakota County, MN",Dakota County,MN,2015,"232,810","224,956","7,854",3.4
27,39,"Dodge County, MN",Dodge County,MN,2015,"11,480","11,043",437,3.8
27,41,"Douglas County, MN",Douglas County,MN,2015,"20,182","19,478",704,3.5
27,43,"Faribault County, MN",Faribault County,MN,2015,"7,521","7,185",336,4.5
27,45,"Fillmore County, MN",Fillmore County,MN,2015,"11,432","10,956",476,4.2
27,47,"Freeborn County, MN",Freeborn County,MN,2015,"16,383","15,751",632,3.9
27,49,"Goodhue County, MN",Goodhue County,MN,2015,"26,942","25,974",968,3.6
27,51,"Grant County, MN",Grant County,MN,2015,"3,355","3,194",161,4.8
27,53,"Hennepin County, MN",Hennepin County,MN,2015,"678,387","655,614","22,773",3.4
27,55,"Houston County, MN",Houston County,MN,2015,"10,509","10,100",409,3.9
27,57,"Hubbard County, MN",Hubbard County,MN,2015,"9,583","8,984",599,6.3
27,59,"Isanti County, MN",Isanti County,MN,2015,"20,248","19,358",890,4.4
27,61,"Itasca County, MN",Itasca County,MN,2015,"22,367","20,884","1,483",6.6
27,63,"Jackson County, MN",Jackson County,MN,2015,"6,303","6,043",260,4.1
27,65,"Kanabec County, MN",Kanabec County,MN,2015,"8,861","8,266",595,6.7
27,67,"Kandiyohi County, MN",Kandiyohi County,MN,2015,"24,118","23,198",920,3.8
27,69,"Kittson County, MN",Kittson County,MN,2015,"2,479","2,362",117,4.7
27,71,"Koochiching County, MN",Koochiching County,MN,2015,"6,276","5,755",521,8.3
27,73,"Lac qui Parle County, MN",Lac qui Parle County,MN,2015,"3,773","3,615",158,4.2
27,75,"Lake County, MN",Lake County,MN,2015,"5,626","5,350",276,4.9
27,77,"Lake of the Woods County, MN",Lake of the Woods County,MN,2015,"2,429","2,318",111,4.6
27,79,"Le Sueur County, MN",Le Sueur County,MN,2015,"15,577","14,811",766,4.9
27,81,"Lincoln County, MN",Lincoln County,MN,2015,"3,399","3,278",121,3.6
